SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jan 31 12:17:50 EST 2024
User: ul
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G57348
Integration Time (usec): 100000 (USB2G57348)
Spectra Averaged: 1 (USB2G57348)
Boxcar Smoothing: 0 (USB2G57348)
Correct for Electrical Dark: No (USB2G57348)
Strobe/Lamp Enabled: No (USB2G57348)
Correct for Detector Non-linearity: No (USB2G57348)
Correct for Stray Light: No (USB2G57348)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
927,00	125,52
928,00	124,51
929,00	125,31
930,00	123,34
931,00	123,49
932,00	122,93
933,00	127,69
934,00	123,34
935,00	122,22
936,00	122,75
937,00	123,05
938,00	129,00
939,00	123,23
940,00	125,81
941,00	124,00
942,00	124,04
943,00	123,86
944,00	125,00
945,00	126,30
946,00	125,59
947,00	124,34
948,00	127,12
949,00	124,10
950,00	123,17
951,00	126,94
952,00	123,11
953,00	125,04
954,00	123,67
955,00	126,07
956,00	125,47
957,00	127,01
958,00	124,11
959,00	126,65
960,00	123,82
961,00	123,58
962,00	127,02
963,00	123,52
964,00	126,69
965,00	140,71
966,00	131,78
967,00	126,06
968,00	123,61
969,00	128,01
970,00	124,75
971,00	123,59
972,00	122,67
973,00	123,94
974,00	124,95
975,00	125,71
976,00	126,94
977,00	126,02
978,00	125,73
979,00	128,40
980,00	124,80
981,00	124,11
982,00	124,69
983,00	126,02
984,00	123,66
985,00	125,85
986,00	123,03
987,00	126,21
988,00	126,09
989,00	124,26
990,00	122,54
991,00	126,63
992,00	124,87
993,00	125,53
994,00	122,97
995,00	124,39
996,00	125,11
997,00	127,87
998,00	123,10
999,00	125,80
1000,00	123,74
>>>>>End Processed Spectral Data<<<<<
